Id,FullName,KnownName,Nationality,ShirtNumber,PreferredFoot,TeamId,PhotoUrl,Position,CreatedAt,UpdatedAt
6878,Miguel Torres Gómez,Miguel Torres Gómez,Spain,23,Right,1,,CAM,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
6879,Alberto Bueno Calvo,Alberto Bueno Calvo,Spain,10,Right,1,,RWB,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
6880,Arnaldo Antonio Sanabria Ayala,Arnaldo Antonio Sanabria Ayala,Paraguay,19,Left,1,,LWB,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
6881,Christian Robert Santos Kwasniewski,Christian Robert Santos Kwasniewski,Venezuela (Bolivarian Republic),9,Right,1,,LF,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
6883,Alexander Alegría Moreno,Alexander Alegría Moreno,Spain,19,Left,1,,CM,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
6884,Sergio Álvarez Conde,Sergio Álvarez Conde,Spain,1,Left,6,,LB,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
6885,Kévin Manuel Rodrigues,Kévin Manuel Rodrigues,Portugal,24,Right,6,,LB,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
6886,Dídac Vilá Rosselló,Dídac Vilá Rosselló,Spain,17,Right,6,,CAM,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
6887,Jonás Ramalho Chimeno,Jonás Ramalho Chimeno,Angola,15,Left,6,,LB,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
6888,Aleix García Serrano,Aleix García Serrano,Spain,23,Right,6,,CAM,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
6889,Víctor Moya Martínez,Víctor Moya Martínez,Spain,33,Left,6,,LM,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
6890,Andreu Fontàs Prat,Andreu Fontàs Prat,Spain,,Left,6,,LW,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
6891,Ezequiel Marcelo Garay,Ezequiel Marcelo Garay,Argentina,,Left,6,,LB,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
6892,Pau Francisco Torres,Pau Francisco Torres,Spain,,Left,6,,LW,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
6893,Jesús Vallejo Lázaro,Jesús Vallejo Lázaro,Spain,,Right,6,,ST,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
6894,Ezequiel Muñoz,Ezequiel Muñoz,Argentina,,Right,6,,RM,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
6895,Diego Rico Salguero,Diego Rico Salguero,Spain,,Right,6,,RW,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
6896,Marlos Moreno Durán,Marlos Moreno Durán,Colombia,,Right,6,,CDM,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
6897,Michael Olunga Ogada,Michael Olunga Ogada,Kenya,,Right,6,,CB,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
6898,Jaume Doménech Sánchez,Jaume Doménech Sánchez,Spain,,Right,6,,CM,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
6899,Rubén Pardo Gutiérrez,Rubén Pardo Gutiérrez,Spain,,Right,6,,RB,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
6900,Rafael Jesús Navarro Mazuelos,Rafael Jesús Navarro Mazuelos,Spain,,Right,6,,RW,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
6901,Nemanja Maksimović,Nemanja Maksimović,Serbia,,Left,6,,LW,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
6902,Óscar Melendo Jiménez,Óscar Melendo Jiménez,Spain,,Left,6,,CF,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
6903,Aleksandar Katai,Aleksandar Katai,Serbia,,Left,6,,LB,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
6906,Jon Bautista Orgilles,Jon Bautista Orgilles,Spain,,Left,6,,LF,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
6907,Pedro León Sánchez Gil,Pedro León Sánchez Gil,Spain,,Right,6,,RWB,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
6908,Iván Alejo Peralta,Iván Alejo Peralta,Spain,,Right,6,,CB,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
6909,Damián Emiliano Martínez,Damián Emiliano Martínez,Argentina,,Right,6,,CM,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
6910,Eduardo Expósito Jaén,Eduardo Expósito Jaén,Spain,,Both,6,,CM,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
6913,Fernando Navarro i Corbacho,Fernando Navarro i Corbacho,Spain,,Right,6,,CB,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
6914,Roberto Román Triguero,Roberto Román Triguero,Spain,,Right,6,,LW,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
6918,Isaac Ajayi Success,Isaac Ajayi Success,Nigeria,,Right,6,,RW,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
6919,Guilherme Antonio Arana Lopes,Guilherme Antonio Arana Lopes,Brazil,,Right,6,,CM,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
6920,Alberto Aquilani,Alberto Aquilani,Italy,,Right,6,,RF,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
6921,Matías Aguirregaray Guruceaga,Matías Aguirregaray Guruceaga,Uruguay,,Right,6,,RWB,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
6922,Míchel Macedo Rocha Machado,Míchel Macedo Rocha Machado,Brazil,,Right,6,,RB,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
6923,Joaquín Navarro Jiménez,Joaquín Navarro Jiménez,Spain,,Right,6,,CF,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
6924,Alejandro Gálvez Jimena,Alejandro Gálvez Jimena,Spain,,Right,6,,CB,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
6925,Jairo Samperio Bustara,Jairo Samperio Bustara,Spain,,Left,6,,CAM,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
6926,Alen Halilović,Alen Halilović,Croatia,,Left,6,,LWB,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
6927,David García Santana,David García Santana,Spain,,Right,6,,CB,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
6928,Pedro Taunausú Domínguez Placeres,Pedro Taunausú Domínguez Placeres,Spain,,Right,6,,RW,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
6929,José Vicente Gómez Umpiérrez,José Vicente Gómez Umpiérrez,Spain,,Right,6,,CAM,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
6930,Jonathan Calleri,Jonathan Calleri,Argentina,,Right,6,,RW,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
6931,Leandro Chichizola,Leandro Chichizola,Argentina,,Right,6,,CAM,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
6932,Dani Castellano Betancor,Dani Castellano Betancor,Spain,,Right,6,,RF,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
6934,Jerónimo Figueroa Cabrera,Jerónimo Figueroa Cabrera,Spain,,Right,6,,CDM,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
6935,Adrián Marín Gómez,Adrián Marín Gómez,Spain,,Right,6,,CDM,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
6936,Erik Alexander Expósito Hernández,Erik Alexander Expósito Hernández,Spain,,Right,6,,LF,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
6947,Miralem Pjanić,Miralem Pjanić,Bosnia and Herzegovina,,Right,6,,RM,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
6982,Maxime Gonalons,Maxime Gonalons,France,,Right,6,,CB,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
6998,Rafael Alcântara do Nascimento,Rafael Alcântara do Nascimento,Brazil,,Right,6,,RW,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
7005,João Pedro Cavaco Cancelo,João Pedro Cavaco Cancelo,Portugal,,Right,6,,LW,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
7006,Alejandro Darío Gómez,Alejandro Darío Gómez,Argentina,,Right,6,,RM,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
7022,Jesús Joaquín Fernández Sáez de la Torre,Jesús Joaquín Fernández Sáez de la Torre,Spain,,Left,6,,ST,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
7030,Raúl Albiol i Tortajada,Raúl Albiol i Tortajada,Spain,,Right,6,,ST,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
7033,Nikola Kalinić,Nikola Kalinić,Croatia,,Right,6,,CM,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
7034,Mateo Pablo Musacchio,Mateo Pablo Musacchio,Argentina,,Right,6,,CM,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
7040,Marko Rog,Marko Rog,Croatia,,Right,6,,LW,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
7062,Adrián Diéguez Grande,Adrián Diéguez Grande,Spain,,Right,6,,ST,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
7064,Lucas Ariel Boyé,Lucas Ariel Boyé,Argentina,,Right,6,,CF,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
7068,Marc Bartra Aregall,Marc Bartra Aregall,Spain,,Right,6,,RW,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
7069,Miguel Ángel Moyà Rumbo,Miguel Ángel Moyà Rumbo,Spain,,Right,6,,GK,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
7104,Mathías Olivera Miramontes,Mathías Olivera Miramontes,Uruguay,,Right,6,,CM,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
7105,Fabián Ariel Orellana Valenzuela,Fabián Ariel Orellana Valenzuela,Chile,,Right,6,,CF,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
7141,Giuseppe Rossi,Giuseppe Rossi,Italy,,Left,6,,LM,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
7154,Sebastián Carlos Cristóforo Pepe,Sebastián Carlos Cristóforo Pepe,Uruguay,,Both,6,,RM,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
7158,Cristiano Biraghi,Cristiano Biraghi,Italy,,Right,6,,CB,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
7161,Germán Alejandro Pezzella,Germán Alejandro Pezzella,Argentina,,Right,6,,CF,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
7170,Simone Verdi,Simone Verdi,Italy,,Right,6,,CM,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
7183,Moctar Sidi El Hacen El Ide,Moctar Sidi El Hacen El Ide,Mauritania,,Right,6,,RW,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
7361,Pablo Chavarría,Pablo Chavarría,Argentina,,Left,6,,CB,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
7459,Jawad El Yamiq,Jawad El Yamiq,Morocco,,Left,6,,LB,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
7469,Salvatore Sirigu,Salvatore Sirigu,Italy,,Right,6,,CM,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
7478,Alejandro Berenguer Remiro,Alejandro Berenguer Remiro,Spain,,Right,6,,RM,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
7577,Carles Planas Antolínez,Carles Planas Antolínez,Spain,,Right,6,,RB,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
7578,Anthony Rubén Lozano Colón,Anthony Rubén Lozano Colón,Honduras,,Right,6,,CDM,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
7621,Hugo Duro Perales,Hugo Duro Perales,Spain,,Right,6,,CM,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
7692,Mauricio Lemos Merladet,Mauricio Lemos Merladet,Uruguay,,Left,6,,CAM,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
7699,Daniele Verde,Daniele Verde,Italy,,Right,6,,RWB,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
7781,Felipe Salvador Caicedo Corozo,Felipe Salvador Caicedo Corozo,Ecuador,,Left,6,,CDM,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
7782,Luis Alberto Romero Alconchel,Luis Alberto Romero Alconchel,Spain,,Right,6,,RW,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
7788,Ciro Immobile,Ciro Immobile,Italy,,Right,6,,RB,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
7797,Rodrigo Javier De Paul,Rodrigo Javier De Paul,Argentina,,Right,6,,CM,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
7804,Alberto Brignoli,Alberto Brignoli,Italy,,Left,6,,LW,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
7897,Miguel Ángel Garrido Cifuentes,Miguel Ángel Garrido Cifuentes,Spain,,Right,6,,RW,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
7900,Tiago Manuel Dias Correia,Tiago Manuel Dias Correia,Cape Verde,,Right,6,,LF,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
7904,Javi Castellano Betancor,Javi Castellano Betancor,Spain,,Right,6,,GK,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
7905,Raúl Lizoáin Cruz,Raúl Lizoáin Cruz,Spain,,Left,6,,CF,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
7906,David Simón Rodríguez Santana,David Simón Rodríguez Santana,Spain,,Right,6,,RW,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
7907,Pedro Bigas Rigo,Pedro Bigas Rigo,Spain,,Right,6,,CAM,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
7909,Nicolás Martín Pareja,Nicolás Martín Pareja,Argentina,,Right,6,,CB,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
7910,Lorenzo Jesús Morón García,Lorenzo Jesús Morón García,Spain,,Both,6,,ST,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
7914,Sulley Ali Muntari,Sulley Ali Muntari,Ghana,,Left,6,,LF,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
7922,Kelechi Nwakali,Kelechi Nwakali,Nigeria,,Right,6,,CM,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
7948,Marco Andreolli,Marco Andreolli,Italy,,Left,6,,CF,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
8068,Maximilian Wöber,Maximilian Wöber,Austria,,Right,6,,RM,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
8097,Maksym Koval,Maksym Koval,Ukraine,,Left,6,,LM,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
8099,Hernán Darío Toledo,Hernán Darío Toledo,Argentina,,Right,6,,RWB,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
8118,Frenkie de Jong,Frenkie de Jong,Netherlands,,Right,6,,CM,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
8136,Antonio Moya Vega,Antonio Moya Vega,Spain,,Right,6,,CAM,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
8167,Sergio Ezequiel Araújo,Sergio Ezequiel Araújo,Argentina,,Right,6,,CDM,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
8170,Antonio Miguel Ramírez Martínez,Antonio Miguel Ramírez Martínez,Spain,,Right,6,,CDM,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
8204,Borja Herrera González,Borja Herrera González,Spain,,Right,6,,LW,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
8206,Arturo Erasmo Vidal Pardo,Arturo Erasmo Vidal Pardo,Chile,,Left,6,,LM,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
8234,Ignacio Camacho Barnola,Ignacio Camacho Barnola,Spain,,Right,6,,RW,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
8252,Martin Ødegaard,Martin Ødegaard,Norway,,Left,6,,CAM,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
8264,Adnane Tighadouini,Adnane Tighadouini,Morocco,,Right,6,,CM,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
8281,Luís Carlos Almeida da Cunha,Luís Carlos Almeida da Cunha,Portugal,,Right,6,,RW,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
8419,Duje Čop,Duje Čop,Croatia,,Right,6,,RB,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
8440,Aythami Artiles Oliva,Aythami Artiles Oliva,Spain,,Right,6,,CDM,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
8512,Franco Matías Di Santo,Franco Matías Di Santo,Argentina,,Right,6,,RW,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
8522,Armindo Tué Na Bangna,Armindo Tué Na Bangna,Portugal,,Right,6,,ST,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
8523,Yevhen Konoplyanka,Yevhen Konoplyanka,Ukraine,,Right,6,,RW,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
8540,Kenan Kodro,Kenan Kodro,Bosnia and Herzegovina,,Right,6,,CF,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
8555,Pablo Ezequiel De Blasis,Pablo Ezequiel De Blasis,Argentina,,Right,6,,LW,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
8567,Pedro López Galisteo,Pedro López Galisteo,Spain,,Right,6,,CM,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
8572,Karim Rekik,Karim Rekik,Netherlands,,Right,6,,CDM,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
8584,Jonathas Cristian de Jesus,Jonathas Cristian de Jesus,Brazil,,Right,6,,CM,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
8642,Nereo Champagne,Nereo Champagne,Argentina,,Left,6,,ST,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
8651,Miguel Ángel Rubio Lestan,Miguel Ángel Rubio Lestan,Spain,,Right,6,,RM,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
8652,Jasper Cillessen,Jasper Cillessen,Netherlands,,Right,6,,RW,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
8654,Ante Budimir,Ante Budimir,Croatia,,Right,6,,CM,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
8668,Kevin-Prince Boateng,Kevin-Prince Boateng,Ghana,,Right,6,,CM,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
8689,Aleksandar Sedlar,Aleksandar Sedlar,Serbia,,Right,6,,RB,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
8697,Andrés Eduardo Fernández Moreno,Andrés Eduardo Fernández Moreno,Spain,,Right,6,,RB,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
8724,Carlos Martínez Díez,Carlos Martínez Díez,Spain,,Right,6,,LW,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
8789,Alejandro Robles García,Alejandro Robles García,Spain,,Right,6,,ST,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
8801,Iván López Mendoza,Iván López Mendoza,Spain,,Left,6,,CAM,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
8803,Daniel Giménez Hernández,Daniel Giménez Hernández,Spain,,Right,6,,RW,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
8817,Jhon Andrés Córdoba Copete,Jhon Andrés Córdoba Copete,Colombia,,Right,6,,CDM,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
8818,Jorge Meré Pérez,Jorge Meré Pérez,Spain,,Right,6,,CM,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
8819,Alexander Isak,Alexander Isak,Sweden,,Right,6,,ST,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
8864,Darío Poveda Romera,Darío Poveda Romera,Spain,,Right,6,,ST,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
8866,Carlos Fernández Luna,Carlos Fernández Luna,Spain,,Right,6,,RF,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
8931,Philipp Lienhart,Philipp Lienhart,Austria,,Right,6,,CF,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
9082,Przemysław Tytoń,Przemysław Tytoń,Poland,,Right,6,,CF,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
9246,Patrick Ebert,Patrick Ebert,Germany,,Right,6,,CAM,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
9403,Izet Hajrović,Izet Hajrović,Bosnia and Herzegovina,,Left,6,,LM,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
9462,José Ignacio Peleteiro Ramallo,José Ignacio Peleteiro Ramallo,Spain,,Right,6,,RB,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
9747,Axel Werner,Axel Werner,Argentina,,Right,6,,RF,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
9748,Antonio Sivera Salvá,Antonio Sivera Salvá,Spain,,Right,6,,CDM,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
9857,José Manuel Sánchez Guillén,José Manuel Sánchez Guillén,Spain,,Left,6,,CM,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
9879,Jon Ander Serantes Simon,Jon Ander Serantes Simon,Spain,,Right,6,,CM,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
10037,Danilo Barbosa da Silva,Danilo Barbosa da Silva,Brazil,,Right,6,,CF,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
10277,Fabricio Martín Agosto Ramírez,Fabricio Martín Agosto Ramírez,Spain,,Right,6,,CAM,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
10318,Ljubomir Fejsa,Ljubomir Fejsa,Serbia,,Right,6,,GK,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
10323,Alfa Semedo Esteves,Alfa Semedo Esteves,Guinea-Bissau,,Right,6,,CB,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
10333,Ola John,Ola John,Netherlands,,Right,6,,CDM,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
10476,Timothée Kolodziejczak,Timothée Kolodziejczak,France,,Right,6,,CM,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
10488,Jon Miquel Toral Harper,Jon Miquel Toral Harper,Spain,,Both,6,,CB,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
10605,Rodrigo Andrés Battaglia,Rodrigo Andrés Battaglia,Argentina,,Right,6,,CM,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
10609,Jérémy Mathieu,Jérémy Mathieu,France,,Right,6,,CF,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
10612,Yoel Rodríguez Oterino,Yoel Rodríguez Oterino,Spain,,Right,6,,CM,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
10709,Modibo Sagnan,Modibo Sagnan,France,,Right,6,,CM,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
10727,Răzvan Dincă Raț,Răzvan Dincă Raț,Romania,,Right,6,,CDM,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
10753,Erik Morán Arribas,Erik Morán Arribas,Spain,,Left,6,,LWB,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
10754,Héctor Hernández Ortega,Héctor Hernández Ortega,Spain,,Right,6,,CM,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
10755,Jonathan Viera Ramos,Jonathan Viera Ramos,Spain,,Right,6,,CB,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
